#BGC Name	Family Number
gb5_6_f_c16665_NODE_16...region001	5907
gb5_6_f_c16916_NODE_16...region001	5908
Aply22_c02891_NODE_28...region001	5918
gb10_c04306_NODE_43...region001	5918
gb126_c15907_NODE_15...region001	5918
gb3_2_c00041_NODE_41...region001	5918
gb4_2_c01325_NODE_13...region001	5918
gb5_2_c16740_NODE_16...region001	5918
gb6_c00194_NODE_19...region001	5918
gb7_c13758_NODE_13...region001	5918
gb8_2_c00003_NODE_3_...region001	5918
gb8_2_c03743_NODE_37...region001	5918
gb10_c03895_NODE_38...region001	5920
gb126_c24039_NODE_24...region001	5920
gb1_c00982_NODE_98...region001	5920
gb1_c05860_NODE_58...region001	5920
gb278_c16020_NODE_16...region001	5920
gb278_c18897_NODE_18...region001	5920
gb2_2_c00496_NODE_49...region001	5920
gb305_c15958_NODE_15...region001	5920
gb3_2_c01921_NODE_19...region001	5920
gb4_2_c00242_NODE_24...region001	5920
gb5_2_c01858_NODE_18...region001	5920
gb6_c00201_NODE_20...region001	5920
gb7_c04474_NODE_44...region001	5920
gb8_2_c03260_NODE_32...region001	5920
gb8_2_c03367_NODE_33...region001	5920
gb9_c00290_NODE_29...region001	5920
Pf6_c15626_NODE_15...region001	5928
gb10_c00075_NODE_75...region001	5928
gb10_c18107_NODE_18...region001	5928
gb1_c00107_NODE_10...region001	5928
gb2_2_c00094_NODE_94...region001	5928
gb3_2_c01107_NODE_11...region001	5928
gb3_2_c08447_NODE_84...region001	5928
gb4_2_c00747_NODE_74...region001	5928
gb6_c00511_NODE_51...region001	5928
gb8_2_c07912_NODE_79...region001	5928
gb9_c00770_NODE_77...region001	5928
Pf7_c07002_NODE_70...region001	5939
gb10_c21023_NODE_21...region001	5939
gb126_c01929_NODE_19...region001	5939
gb1_c04592_NODE_45...region001	5939
gb2_2_c02614_NODE_26...region001	5939
gb305_c13557_NODE_13...region001	5939
gb3_2_c03635_NODE_36...region001	5939
gb3_2_c07567_NODE_75...region001	5939
gb4_2_c01406_NODE_14...region001	5939
gb5_2_c24244_NODE_24...region001	5939
gb6_c01005_NODE_10...region001	5939
gb7_c02953_NODE_29...region001	5939
gb8_2_c06181_NODE_61...region001	5939
gb9_c01452_NODE_14...region001	5939
Pf9_c04205_NODE_42...region001	5942
gb10_c13987_NODE_13...region001	5942
gb126_c02333_NODE_23...region001	5942
gb1_c00325_NODE_32...region001	5942
gb2_2_c06496_NODE_64...region001	5942
gb3_2_c08724_NODE_87...region001	5942
gb4_2_c02578_NODE_25...region001	5942
gb4_2_c07548_NODE_75...region001	5942
gb5_2_c00045_NODE_45...region001	5942
gb5_2_c01742_NODE_17...region001	5942
gb5_2_c09824_NODE_98...region001	5942
gb6_c01133_NODE_11...region001	5942
gb7_c15029_NODE_15...region001	5942
gb8_2_c15488_NODE_15...region001	5942
gb9_c17770_NODE_17...region001	5942
Aply16_c01054_NODE_10...region001	5950
Aply22_c01654_NODE_16...region001	5950
Pf11_c05327_NODE_53...region001	5950
gb1_c01872_NODE_18...region001	5950
gb5_2_c02724_NODE_27...region001	5950
gb6_c01871_NODE_18...region001	5950
gb1_c02453_NODE_24...region001	5958
gb4_2_c02599_NODE_25...region001	5958
gb6_c02783_NODE_27...region001	5958
Aply22_c02999_NODE_29...region001	5967
Pf6_c21975_NODE_21...region001	5967
gb10_c03230_NODE_32...region001	5967
gb126_c02970_NODE_29...region001	5967
gb126_c23996_NODE_23...region001	5967
gb1_c02952_NODE_29...region001	5967
gb278_c00316_NODE_31...region001	5967
gb278_c07710_NODE_77...region001	5967
gb2_2_c03060_NODE_30...region001	5967
gb305_c00123_NODE_12...region001	5967
gb305_c07043_NODE_70...region001	5967
gb3_2_c12365_NODE_12...region001	5967
gb4_2_c02609_NODE_26...region001	5967
gb5_2_c10655_NODE_10...region001	5967
gb6_c03357_NODE_33...region001	5967
gb7_c03752_NODE_37...region001	5967
gb8_2_c01473_NODE_14...region001	5967
gb9_c03084_NODE_30...region001	5967
gb10_f_c04357_NODE_43...region001	5972
gb3_2_c02154_NODE_21...region001	5972
gb6_c04165_NODE_41...region001	5972
gb8_2_c03604_NODE_36...region001	5972
gb9_c08539_NODE_85...region001	5972
Pf12_c10647_NODE_10...region001	5978
gb1_c03877_NODE_38...region001	5978
gb2_2_c05435_NODE_54...region001	5978
gb3_2_c18009_NODE_18...region001	5978
gb6_c05181_NODE_51...region001	5978
gb8_2_c22129_NODE_22...region001	5978
Pf6_c06650_NODE_66...region001	5989
Pf6_c10421_NODE_10...region001	5989
Pf8_c09905_NODE_99...region001	5989
gb10_c20656_NODE_20...region001	5989
gb1_c17567_NODE_17...region001	5989
gb278_c15268_NODE_15...region001	5989
gb3_2_c00910_NODE_91...region001	5989
gb4_2_c00703_NODE_70...region001	5989
gb6_c06303_NODE_63...region001	5989
gb7_c04983_NODE_49...region001	5989
gb8_2_c06028_NODE_60...region001	5989
gb9_c01167_NODE_11...region001	5989
gb10_c06064_NODE_60...region001	6003
gb126_c07066_NODE_70...region001	6003
gb1_c05950_NODE_59...region001	6003
gb4_2_c07703_NODE_77...region001	6003
gb5_2_c10481_NODE_10...region001	6003
gb6_c08474_NODE_84...region001	6003
gb7_c09239_NODE_92...region001	6003
gb8_2_c09641_NODE_96...region001	6003
gb9_c07888_NODE_78...region001	6003
gb278_c03103_NODE_31...region001	6004
gb2_2_c17170_NODE_17...region001	6004
gb305_c17230_NODE_17...region001	6004
gb4_2_c11761_NODE_11...region001	6004
gb5_2_c22525_NODE_22...region001	6004
gb6_c08491_NODE_84...region001	6004
gb8_2_c08685_NODE_86...region001	6004
Pf8_c00292_NODE_29...region001	6006
gb10_c00512_NODE_51...region001	6006
gb126_c00877_NODE_87...region001	6006
gb1_c03100_NODE_31...region001	6006
gb278_c00329_NODE_32...region001	6006
gb305_c07775_NODE_77...region001	6006
gb6_c08606_NODE_86...region001	6006
gb7_c00635_NODE_63...region001	6006
gb8_2_c00597_NODE_59...region001	6006
gb9_c03846_NODE_38...region001	6006
Aply16_c03067_NODE_30...region001	6009
Aply22_c10801_NODE_10...region001	6009
Pf10_c06819_NODE_68...region001	6009
Pf11_c07275_NODE_72...region001	6009
Pf12_c06317_NODE_63...region001	6009
Pf4_c04953_NODE_49...region001	6009
Pf6_c11562_NODE_11...region001	6009
Pf7_c00054_NODE_54...region001	6009
Pf7_c10288_NODE_10...region001	6009
Pf8_c08031_NODE_80...region001	6009
Pf8_c11944_NODE_11...region001	6009
Pf9_c05996_NODE_59...region001	6009
Pf9_c08101_NODE_81...region001	6009
gb1_c03927_NODE_39...region001	6009
gb4_2_c09951_NODE_99...region001	6009
gb4_2_c15332_NODE_15...region001	6009
gb5_2_c07206_NODE_72...region001	6009
gb5_2_c09903_NODE_99...region001	6009
gb6_c09237_NODE_92...region001	6009
gb7_c10813_NODE_10...region001	6009
gb8_2_c09155_NODE_91...region001	6009
gb9_c17130_NODE_17...region001	6009
gb6_c09877_NODE_98...region001	6012
gb7_c08781_NODE_87...region001	6012
gb10_c24766_NODE_24...region001	6013
gb1_c17623_NODE_17...region001	6013
gb1_c21277_NODE_21...region001	6013
gb278_c05163_NODE_51...region001	6013
gb278_c15170_NODE_15...region001	6013
gb2_2_c08798_NODE_87...region001	6013
gb2_2_c21378_NODE_21...region001	6013
gb4_2_c09188_NODE_91...region001	6013
gb4_2_c17796_NODE_17...region001	6013
gb6_c09935_NODE_99...region001	6013
gb7_c00431_NODE_43...region001	6013
gb8_2_c27622_NODE_27...region001	6013
gb9_c23288_NODE_23...region001	6013
gb5_2_c26067_NODE_26...region001	6014
gb6_c10036_NODE_10...region001	6014
gb7_c00386_NODE_38...region001	6014
gb9_c12753_NODE_12...region001	6014
Pf4_c04457_NODE_44...region001	6015
gb1_c03851_NODE_38...region001	6015
gb2_2_c04520_NODE_45...region001	6015
gb305_c15918_NODE_15...region001	6015
gb3_2_c07512_NODE_75...region001	6015
gb4_2_c03185_NODE_31...region001	6015
gb5_2_c06426_NODE_64...region001	6015
gb6_c10067_NODE_10...region001	6015
gb7_c05754_NODE_57...region001	6015
gb8_2_c11414_NODE_11...region001	6015
gb9_c04227_NODE_42...region001	6015
Pf5_c08674_NODE_86...region001	6016
gb10_c12647_NODE_12...region001	6016
gb126_c01285_NODE_12...region001	6016
gb126_c11337_NODE_11...region001	6016
gb278_c16566_NODE_16...region001	6016
gb2_2_c19122_NODE_19...region001	6016
gb305_c15818_NODE_15...region001	6016
gb3_2_c23604_NODE_23...region001	6016
gb4_2_c11698_NODE_11...region001	6016
gb5_6_f_c03967_NODE_39...region001	6016
gb6_c10099_NODE_10...region001	6016
gb7_c17537_NODE_17...region001	6016
gb8_2_c23867_NODE_23...region001	6016
Pf4_c00551_NODE_55...region001	6021
gb126_c13260_NODE_13...region001	6021
gb278_c02799_NODE_27...region001	6021
gb305_c02181_NODE_21...region001	6021
gb3_2_c25980_NODE_25...region001	6021
gb6_c12438_NODE_12...region001	6021
Aply22_c07919_NODE_79...region001	6030
Pf6_c21359_NODE_21...region001	6030
Pf8_c09213_NODE_92...region001	6030
gb10_c09720_NODE_97...region001	6030
gb126_c13656_NODE_13...region001	6030
gb278_c18634_NODE_18...region001	6030
gb305_c12830_NODE_12...region001	6030
gb6_c14674_NODE_14...region001	6030
gb6_c15554_NODE_15...region001	6032
gb8_2_c04770_NODE_47...region001	6032
gb1_c12273_NODE_12...region001	6037
gb2_2_c13228_NODE_13...region001	6037
gb3_2_c15944_NODE_15...region001	6037
gb5_2_c17141_NODE_17...region001	6037
gb6_c16181_NODE_16...region001	6037
gb7_c17543_NODE_17...region001	6037
gb8_2_c17923_NODE_17...region001	6037
gb9_c14961_NODE_14...region001	6037
gb126_c04164_NODE_41...region001	6041
gb1_c17015_NODE_17...region001	6041
gb305_c04832_NODE_48...region001	6041
gb6_c16734_NODE_16...region001	6041
gb8_2_c22120_NODE_22...region001	6041
gb9_c21963_NODE_21...region001	6041
gb1_c13533_NODE_13...region001	6042
gb4_2_c15629_NODE_15...region001	6042
gb6_c16804_NODE_16...region001	6042
gb9_c16073_NODE_16...region001	6042
gb2_2_c13460_NODE_13...region001	6043
gb6_c17145_NODE_17...region001	6043
gb7_c04952_NODE_49...region001	6043
gb6_c18120_NODE_18...region001	6048
gb10_c21147_NODE_21...region001	6052
gb1_c14029_NODE_14...region001	6052
gb4_2_c15483_NODE_15...region001	6052
gb6_c19121_NODE_19...region001	6052
gb7_c18691_NODE_18...region001	6052
Aply22_c08452_NODE_84...region001	6055
Pf11_c16777_NODE_16...region001	6055
gb5_2_c22859_NODE_22...region001	6055
gb6_c19709_NODE_19...region001	6055
gb7_c26039_NODE_26...region001	6055
gb8_2_c08437_NODE_84...region001	6055
gb3_2_c21847_NODE_21...region001	6057
gb6_c20619_NODE_20...region001	6057
gb8_2_c21262_NODE_21...region001	6057
gb9_c14374_NODE_14...region001	6057
gb6_c23037_NODE_23...region001	6063
gb6_c24073_NODE_24...region001	6066
gb6_c24726_NODE_24...region001	6067
gb6_c25488_NODE_25...region001	6070
gb10_c17869_NODE_17...region001	6076
gb4_2_c24126_NODE_24...region001	6076
gb6_c26917_NODE_26...region001	6076
gb7_c25126_NODE_25...region001	6076
gb8_2_c21456_NODE_21...region001	6076
gb10_c04523_NODE_45...region001	6079
gb126_c04205_NODE_42...region001	6079
gb1_c03735_NODE_37...region001	6079
gb278_c03804_NODE_38...region001	6079
gb2_2_c03883_NODE_38...region001	6079
gb3_2_c05090_NODE_50...region001	6079
gb4_2_c03975_NODE_39...region001	6079
gb5_2_c05342_NODE_53...region001	6079
gb6_c04323_NODE_43...region001	6079
gb7_c00026_NODE_26...region001	6079
gb8_2_c04945_NODE_49...region001	6079
gb9_c03971_NODE_39...region001	6079
Pf8_c00020_NODE_20...region001	6081
gb10_c01370_NODE_13...region001	6081
gb1_c00319_NODE_31...region001	6081
gb2_2_c00037_NODE_37...region001	6081
gb3_2_c00192_NODE_19...region001	6081
gb4_2_c00563_NODE_56...region001	6081
gb5_2_c00776_NODE_77...region001	6081
gb6_c00298_NODE_29...region001	6081
gb7_c00038_NODE_38...region001	6081
gb8_2_c00354_NODE_35...region001	6081
gb9_c02116_NODE_21...region001	6081
gb10_c00093_NODE_93...region001	6086
gb126_c00038_NODE_38...region001	6086
gb1_c00032_NODE_32...region001	6086
gb278_c00027_NODE_27...region001	6086
gb2_2_c00442_NODE_44...region001	6086
gb305_c00061_NODE_61...region001	6086
gb3_2_c00053_NODE_53...region001	6086
gb4_2_c00034_NODE_34...region001	6086
gb5_2_c00132_NODE_13...region001	6086
gb6_c00062_NODE_62...region001	6086
gb7_c00083_NODE_83...region001	6086
gb8_2_c00059_NODE_59...region001	6086
gb9_c00168_NODE_16...region001	6086
Pf4_c12059_NODE_12...region001	6091
gb1_c00411_NODE_41...region001	6091
gb2_2_c01763_NODE_17...region001	6091
gb3_2_c02232_NODE_22...region001	6091
gb5_2_c00754_NODE_75...region001	6091
gb6_c01022_NODE_10...region001	6091
gb7_c00210_NODE_21...region001	6091
gb9_c09283_NODE_92...region001	6091
gb2_2_c12909_NODE_12...region001	6093
gb2_2_c13258_NODE_13...region001	6093
gb4_2_c00216_NODE_21...region001	6093
gb6_c00196_NODE_19...region001	6093
gb7_c00233_NODE_23...region001	6093
gb10_c00491_NODE_49...region001	6097
gb10_c14481_NODE_14...region001	6097
gb126_c17088_NODE_17...region001	6097
gb1_c02522_NODE_25...region001	6097
gb1_c16605_NODE_16...region001	6097
gb2_2_c00688_NODE_68...region001	6097
gb3_2_c00611_NODE_61...region001	6097
gb4_2_c03366_NODE_33...region001	6097
gb4_2_c15327_NODE_15...region001	6097
gb5_2_c02706_NODE_27...region001	6097
gb6_c01245_NODE_12...region001	6097
gb6_c05233_NODE_52...region001	6097
gb7_c00351_NODE_35...region001	6097
gb8_2_c00435_NODE_43...region001	6097
gb8_2_c03237_NODE_32...region001	6097
gb9_c00191_NODE_19...region001	6097
gb9_c02727_NODE_27...region001	6097
gb10_c06179_NODE_61...region001	6098
gb10_c09493_NODE_94...region001	6098
gb2_2_c09537_NODE_95...region001	6098
gb3_2_c11950_NODE_11...region001	6098
gb4_2_c15299_NODE_15...region001	6098
gb5_2_c00100_NODE_10...region001	6098
gb6_c02041_NODE_20...region001	6098
gb7_c00354_NODE_35...region001	6098
gb9_c01426_NODE_14...region001	6098
gb9_c02055_NODE_20...region001	6098
gb10_c00140_NODE_14...region001	6102
gb126_c00336_NODE_33...region001	6102
gb126_c00630_NODE_63...region001	6102
gb126_c05546_NODE_55...region001	6102
gb1_c00103_NODE_10...region001	6102
gb278_c00113_NODE_11...region001	6102
gb2_2_c10599_NODE_10...region001	6102
gb305_c03343_NODE_33...region001	6102
gb3_2_c00175_NODE_17...region001	6102
gb4_2_c00643_NODE_64...region001	6102
gb5_2_c00621_NODE_62...region001	6102
gb6_c00438_NODE_43...region001	6102
gb7_c00591_NODE_59...region001	6102
gb8_2_c00773_NODE_77...region001	6102
gb9_c00488_NODE_48...region001	6102
gb10_c01435_NODE_14...region001	6103
gb1_c18930_NODE_18...region001	6103
gb2_2_c17945_NODE_17...region001	6103
gb3_2_c14498_NODE_14...region001	6103
gb7_c00600_NODE_60...region001	6103
gb8_2_c05693_NODE_56...region001	6103
gb9_c12164_NODE_12...region001	6103
gb10_c11105_NODE_11...region001	6107
gb2_2_c15028_NODE_15...region001	6107
gb3_2_c23213_NODE_23...region001	6107
gb5_2_c15178_NODE_15...region001	6107
gb7_c00660_NODE_66...region001	6107
gb8_2_c04190_NODE_41...region001	6107
gb9_c21401_NODE_21...region001	6107
Aply21_c06352_NODE_63...region001	6110
Pf4_c01156_NODE_11...region001	6110
gb10_c03330_NODE_33...region001	6110
gb10_c04343_NODE_43...region001	6110
gb126_c03525_NODE_35...region001	6110
gb126_c04674_NODE_46...region001	6110
gb1_c01263_NODE_12...region001	6110
gb1_c01663_NODE_16...region001	6110
gb278_c03948_NODE_39...region001	6110
gb2_2_c02824_NODE_28...region001	6110
gb2_2_c04434_NODE_44...region001	6110
gb305_c04493_NODE_44...region001	6110
gb305_c05274_NODE_52...region001	6110
gb3_2_c04424_NODE_44...region001	6110
gb3_2_c06387_NODE_63...region001	6110
gb4_2_c02923_NODE_29...region001	6110
gb4_2_c03142_NODE_31...region001	6110
gb5_2_c03766_NODE_37...region001	6110
gb5_2_c03859_NODE_38...region001	6110
gb6_c03268_NODE_32...region001	6110
gb6_c04136_NODE_41...region001	6110
gb7_c00746_NODE_74...region001	6110
gb8_2_c02538_NODE_25...region001	6110
gb8_2_c05606_NODE_56...region001	6110
gb9_c01617_NODE_16...region001	6110
gb9_c03209_NODE_32...region001	6110
gb3_2_c21542_NODE_21...region001	6113
gb4_2_c12051_NODE_12...region001	6113
gb5_2_c00366_NODE_36...region001	6113
gb6_c26630_NODE_26...region001	6113
gb7_c00847_NODE_84...region001	6113
gb8_2_c11319_NODE_11...region001	6113
gb9_c15660_NODE_15...region001	6113
gb10_c01357_NODE_13...region001	6116
gb126_c00029_NODE_29...region001	6116
gb1_c01173_NODE_11...region001	6116
gb278_c00066_NODE_66...region001	6116
gb2_2_c00201_NODE_20...region001	6116
gb305_c00084_NODE_84...region001	6116
gb3_2_c00291_NODE_29...region001	6116
gb4_2_c00785_NODE_78...region001	6116
gb5_2_c00745_NODE_74...region001	6116
gb6_c00673_NODE_67...region001	6116
gb7_c00999_NODE_99...region001	6116
gb8_2_c03598_NODE_35...region001	6116
gb9_c01243_NODE_12...region001	6116
gb10_c14435_NODE_14...region001	6118
gb1_c14615_NODE_14...region001	6118
gb2_2_c00495_NODE_49...region001	6118
gb5_2_c01495_NODE_14...region001	6118
gb5_2_c02202_NODE_22...region001	6118
gb6_c07537_NODE_75...region001	6118
gb7_c01202_NODE_12...region001	6118
gb9_c02120_NODE_21...region001	6118
gb278_c00410_NODE_41...region001	6119
gb305_c01083_NODE_10...region001	6119
gb7_c01268_NODE_12...region001	6119
Aply16_c00012_NODE_12...region001	6120
Aply21_c00182_NODE_18...region001	6120
Aply22_c01645_NODE_16...region001	6120
Pf10_c00467_NODE_46...region001	6120
Pf10_c01394_NODE_13...region001	6120
Pf11_c00003_NODE_3_...region001	6120
Pf11_c07534_NODE_75...region001	6120
Pf12_c00101_NODE_10...region001	6120
Pf4_c01281_NODE_12...region001	6120
Pf5_c03151_NODE_31...region001	6120
Pf6_c02467_NODE_24...region001	6120
Pf7_c00021_NODE_21...region001	6120
Pf8_c03201_NODE_32...region001	6120
gb10_c00660_NODE_66...region001	6120
gb7_c01337_NODE_13...region001	6120
gb10_c13449_NODE_13...region001	6121
gb2_2_c06400_NODE_64...region001	6121
gb3_2_c09416_NODE_94...region001	6121
gb4_2_c05004_NODE_50...region001	6121
gb6_c17827_NODE_17...region001	6121
gb7_c01457_NODE_14...region001	6121
gb8_2_c04087_NODE_40...region001	6121
Pf11_c10678_NODE_10...region001	6123
gb126_c02338_NODE_23...region001	6123
gb5_2_c09973_NODE_99...region001	6123
gb7_c01549_NODE_15...region001	6123
gb126_c01017_NODE_10...region001	6125
gb3_2_c15301_NODE_15...region001	6125
gb7_c01617_NODE_16...region001	6125
Pf7_c12816_NODE_12...region001	6126
Pf8_c12952_NODE_12...region001	6126
Pf9_c00598_NODE_59...region001	6126
gb10_c06516_NODE_65...region001	6126
gb10_f_c10713_NODE_10...region001	6126
gb1_c01305_NODE_13...region001	6126
gb3_2_c00500_NODE_50...region001	6126
gb4_2_c01386_NODE_13...region001	6126
gb5_2_c05995_NODE_59...region001	6126
gb6_c02401_NODE_24...region001	6126
gb6_c19490_NODE_19...region001	6126
gb7_c01637_NODE_16...region001	6126
gb8_2_c10336_NODE_10...region001	6126
gb9_c01586_NODE_15...region001	6126
gb126_c02086_NODE_20...region001	6127
gb2_2_c01530_NODE_15...region001	6127
gb3_2_c00811_NODE_81...region001	6127
gb4_2_c01299_NODE_12...region001	6127
gb5_2_c01955_NODE_19...region001	6127
gb6_c01373_NODE_13...region001	6127
gb7_c01666_NODE_16...region001	6127
gb8_2_c01712_NODE_17...region001	6127
gb9_c01484_NODE_14...region001	6127
Pf11_c03119_NODE_31...region001	6128
Pf7_c01192_NODE_11...region001	6128
Pf8_c01547_NODE_15...region001	6128
gb10_c02223_NODE_22...region001	6128
gb126_c09311_NODE_93...region001	6128
gb1_c01601_NODE_16...region001	6128
gb278_c08471_NODE_84...region001	6128
gb2_2_c17577_NODE_17...region001	6128
gb305_c09876_NODE_98...region001	6128
gb4_2_c00511_NODE_51...region001	6128
gb5_2_c24034_NODE_24...region001	6128
gb6_c01065_NODE_10...region001	6128
gb7_c01676_NODE_16...region001	6128
gb8_2_c01886_NODE_18...region001	6128
gb9_c01973_NODE_19...region001	6128
gb10_c23710_NODE_23...region001	6129
gb2_2_c09862_NODE_98...region001	6129
gb7_c01726_NODE_17...region001	6129
Aply16_c01662_NODE_16...region001	6130
Pf12_c03614_NODE_36...region001	6130
Pf4_c01650_NODE_16...region001	6130
Pf4_c05565_NODE_55...region001	6130
Pf7_c05798_NODE_57...region001	6130
Pf8_c01409_NODE_14...region001	6130
Pf9_c00222_NODE_22...region001	6130
Pf9_c02191_NODE_21...region001	6130
Pf9_c02203_NODE_22...region001	6130
Pf9_c02410_NODE_24...region001	6130
Pf9_c04045_NODE_40...region001	6130
gb10_c01703_NODE_17...region001	6130
gb1_c01757_NODE_17...region001	6130
gb2_2_c01764_NODE_17...region001	6130
gb3_2_c02713_NODE_27...region001	6130
gb4_2_c01862_NODE_18...region001	6130
gb5_2_c01762_NODE_17...region001	6130
gb6_c01955_NODE_19...region001	6130
gb7_c01770_NODE_17...region001	6130
gb7_c03082_NODE_30...region001	6130
gb8_2_c02379_NODE_23...region001	6130
gb9_c01869_NODE_18...region001	6130
Aply22_c01384_NODE_13...region001	6131
Aply22_c01433_NODE_14...region001	6131
gb1_c11389_NODE_11...region001	6131
gb7_c01779_NODE_17...region001	6131
gb3_2_c08161_NODE_81...region001	6136
gb4_2_c23759_NODE_23...region001	6136
gb5_2_c25514_NODE_25...region001	6136
gb7_c02268_NODE_22...region001	6136
gb1_c21344_NODE_21...region001	6138
gb4_2_c07094_NODE_70...region001	6138
gb7_c02412_NODE_24...region001	6138
gb_1_f_c06468_NODE_64...region001	6138
Pf7_c02490_NODE_24...region001	6140
gb10_c26686_NODE_26...region001	6140
gb4_2_c12580_NODE_12...region001	6140
gb5_2_c08278_NODE_82...region001	6140
gb7_c02605_NODE_26...region001	6140
gb9_c02496_NODE_24...region001	6140
Pf9_c07262_NODE_72...region001	6141
gb126_c06380_NODE_63...region001	6141
gb6_c03856_NODE_38...region001	6141
gb7_c02613_NODE_26...region001	6141
gb10_c00417_NODE_41...region001	6142
gb126_c00457_NODE_45...region001	6142
gb278_c21232_NODE_21...region001	6142
gb2_2_c02187_NODE_21...region001	6142
gb5_2_c01057_NODE_10...region001	6142
gb7_c02663_NODE_26...region001	6142
gb8_2_c03219_NODE_32...region001	6142
Pf4_c00911_NODE_91...region001	6143
Pf8_c03210_NODE_32...region001	6143
gb10_c00362_NODE_36...region001	6143
gb1_c00854_NODE_85...region001	6143
gb278_c00616_NODE_61...region001	6143
gb2_2_c00228_NODE_22...region001	6143
gb2_2_c13775_NODE_13...region001	6143
gb305_c20941_NODE_20...region001	6143
gb3_2_c01733_NODE_17...region001	6143
gb4_2_c00796_NODE_79...region001	6143
gb4_2_c23746_NODE_23...region001	6143
gb6_c00592_NODE_59...region001	6143
gb7_c02704_NODE_27...region001	6143
gb8_2_c00686_NODE_68...region001	6143
gb8_2_c00988_NODE_98...region001	6143
gb9_c10550_NODE_10...region001	6143
gb3_2_c01679_NODE_16...region001	6167
gb6_c23632_NODE_23...region001	6167
gb7_c05396_NODE_53...region001	6167
Pf10_c07121_NODE_71...region001	6170
Pf11_c16197_NODE_16...region001	6170
Pf9_c00142_NODE_14...region001	6170
gb10_c05482_NODE_54...region001	6170
gb278_c14365_NODE_14...region001	6170
gb305_c08864_NODE_88...region001	6170
gb4_2_c13702_NODE_13...region001	6170
gb5_2_c04939_NODE_49...region001	6170
gb7_c05545_NODE_55...region001	6170
Pf6_c20074_NODE_20...region001	6173
Pf8_c00663_NODE_66...region001	6173
gb4_2_c08677_NODE_86...region001	6173
gb6_c21657_NODE_21...region001	6173
gb7_c05765_NODE_57...region001	6173
gb8_2_c22427_NODE_22...region001	6173
gb7_c07562_NODE_75...region001	6180
gb7_c11348_NODE_11...region001	6197
gb1_c03196_NODE_31...region001	6200
gb4_2_c02369_NODE_23...region001	6200
gb6_c07258_NODE_72...region001	6200
gb7_c11592_NODE_11...region001	6200
gb8_2_c05398_NODE_53...region001	6200
gb7_c13371_NODE_13...region001	6207
gb7_c13610_NODE_13...region001	6208
gb10_c15788_NODE_15...region001	6220
gb6_c14338_NODE_14...region001	6220
gb7_c16831_NODE_16...region001	6220
gb9_c21072_NODE_21...region001	6220
gb10_c17483_NODE_17...region001	6227
gb126_c11491_NODE_11...region001	6227
gb1_c12469_NODE_12...region001	6227
gb2_2_c14216_NODE_14...region001	6227
gb4_2_c15491_NODE_15...region001	6227
gb5_2_c20598_NODE_20...region001	6227
gb6_c15683_NODE_15...region001	6227
gb7_c18972_NODE_18...region001	6227
gb8_2_c19019_NODE_19...region001	6227
gb9_c15904_NODE_15...region001	6227
gb1_c16203_NODE_16...region001	6230
gb2_2_c19172_NODE_19...region001	6230
gb4_2_c14822_NODE_14...region001	6230
gb7_c20402_NODE_20...region001	6230
gb8_2_c18011_NODE_18...region001	6230
gb10_c17115_NODE_17...region001	6249
gb7_c25122_NODE_25...region001	6249
Pf4_c01165_NODE_11...region001	6252
gb4_2_c17545_NODE_17...region001	6252
gb7_c26241_NODE_26...region001	6252
gb9_c19379_NODE_19...region001	6252
gb7_c26298_NODE_26...region001	6253
gb7_c28831_NODE_28...region001	6263
Pf9_c00103_NODE_10...region001	6265
gb10_c00060_NODE_60...region001	6265
gb126_c00109_NODE_10...region001	6265
gb1_c00026_NODE_26...region001	6265
gb278_c00041_NODE_41...region001	6265
gb2_2_c00004_NODE_4_...region001	6265
gb305_c00002_NODE_2_...region001	6265
gb3_2_c00086_NODE_86...region001	6265
gb4_2_c00021_NODE_21...region001	6265
gb5_2_c00072_NODE_72...region001	6265
gb6_c00012_NODE_12...region001	6265
gb7_c00004_NODE_4_...region001	6265
gb8_2_c00007_NODE_7_...region001	6265
gb9_c00026_NODE_26...region001	6265
Pf11_c00028_NODE_28...region001	6266
Pf9_c00266_NODE_26...region001	6266
gb10_c00052_NODE_52...region001	6266
gb1_c00011_NODE_11...region001	6266
gb2_2_c00035_NODE_35...region001	6266
gb3_2_c00043_NODE_43...region001	6266
gb4_2_c00020_NODE_20...region001	6266
gb5_2_c00029_NODE_29...region001	6266
gb6_c00008_NODE_8_...region001	6266
gb7_c00018_NODE_18...region001	6266
gb8_2_c00009_NODE_9_...region001	6266
gb9_c00117_NODE_11...region001	6266
gb10_c00016_NODE_16...region001	6267
gb126_c00009_NODE_9_...region001	6267
gb1_c00010_NODE_10...region001	6267
gb278_c00709_NODE_70...region001	6267
gb2_2_c00082_NODE_82...region001	6267
gb3_2_c00006_NODE_6_...region001	6267
gb4_2_c00024_NODE_24...region001	6267
gb5_2_c00434_NODE_43...region001	6267
gb6_c00007_NODE_7_...region001	6267
gb7_c00290_NODE_29...region001	6267
gb8_2_c00022_NODE_22...region001	6267
gb9_c00014_NODE_14...region001	6267
gb10_c00077_NODE_77...region001	6268
gb2_2_c07723_NODE_77...region001	6268
gb3_2_c11407_NODE_11...region001	6268
gb5_2_c01291_NODE_12...region001	6268
gb7_c26449_NODE_26...region001	6268
gb8_2_c00026_NODE_26...region001	6268
gb10_c01670_NODE_16...region001	6270
gb1_c01353_NODE_13...region001	6270
