	Aply16	Aply21	Aply22	Aply23	gb10	gb10f	gb1	gb126	gb1f	gb2	gb278	gb2f	gb305	gb3	gb3f	gb4	gb5	gb56f	gb6	gb7	gb8	gb9	gb9f	Pf10	Pf11	Pf12	Pf4	Pf5	Pf6	Pf7	Pf8	Pf9	sw7	sw8	sw9
gb|c26298_NODE_26...region001|GC_DNA--Entryname=terpene--OS=26298_length_4252_cov_18_851084--SMASHregion=region001--NR=2	0.5733341663499656	1.1781800737341284	1.7008997371355472	0.0	6.128725270837239	0.0	4.454418433579717	4.554746661162584	0.0	5.481101213188308	3.3029896567014294	0.0	0.0	4.381141957786978	0.0	4.922029524443767	4.803229196969302	0.0	4.365937295447365	6.127717001580167	5.675827118226844	5.075319386996457	0.0	0.7301342477469221	2.2440491599898404	1.23068182914849	2.4034500995972103	1.2759524022690594	1.1985812088807166	0.4035452563410834	0.0	0.42304757126859727	0.0	0.0	0.0
gb|c26309_NODE_26...region001|GC_DNA--Entryname=terpene--OS=26309_length_4251_cov_17_022641--SMASHregion=region001--NR=22--BG=12	5.278187312636499	3.9047774605280754	7.108848401348494	6.630723562036186	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.047110843938464	8.475909345766366	9.399833383881033	9.410380688485159	8.320209876190063	7.7550283138959495	0.0	8.453342153880953	6.971091078808516	0.0	0.0	0.0
gb|c26324_NODE_26...region001|GC_DNA--Entryname=NRPS-like--OS=26324_length_4069_cov_17_480568--SMASHregion=region001--NR=16--BG=9	0.0	0.0	0.0	3.908828749279795	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.759478698055445	0.0	6.342686949642184	6.585008838440225	6.134245469027699	5.421433981321043	7.860732569891072	6.433833180779668	6.9257636843377615	6.131643674538051	7.5446005547323916	0.0	0.0	0.0
gb|c26449_NODE_26...region001|GC_DNA--Entryname=terpene--OS=26449_length_4240_cov_3_191876--SMASHregion=region001--NR=11--BG=6	0.0	0.0	0.0	0.0	4.462033035001041	0.0	4.448842258454393	3.8028031144398255	0.0	2.2967255028715723	4.8622901515571995	0.0	5.41143725227211	0.0	0.0	3.058150887661713	1.5262820293924515	0.0	2.9366944906339687	4.3270429622429365	3.2953396369128125	3.8303658477551736	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gb|c26516_NODE_26...region001|GC_DNA--Entryname=bacteriocin--OS=26516_length_4023_cov_4_650958--SMASHregion=region001--NR=19--BG=14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.166842268836859	5.635619880728976	4.772575836683975	6.513289550473118	5.7311030586079434	6.0762565720410935	6.137866196429894	6.0052347765855245	4.39149835586999	0.0	0.0	0.0
gb|c26612_NODE_26...region001|GC_DNA--Entryname=terpene--OS=26612_length_4110_cov_7_307768--SMASHregion=region001--NR=2	0.5895883163828577	1.565508071858551	1.6303721759278642	2.1784021253638395	5.444657570086652	0.0	4.361190345467414	4.722269186862723	0.0	5.4183630300628405	4.872472146019816	0.0	4.679268377407426	5.661011625244538	0.0	4.8143853542199535	4.42479002386338	0.0	5.327144369784501	5.501638265801981	5.0447192692630285	4.788904133089729	0.0	0.0	0.0	0.0	0.42379831658251205	0.4517259465651649	0.0	0.0	0.0	0.4356604949490897	0.0	0.0	0.0
gb|c26630_NODE_26...region001|GC_DNA--Entryname=terpene--OS=26630_length_4042_cov_4_748432--SMASHregion=region001--NR=3--BG=2	1.6202487719241951	1.8813821131900785	0.9685711245209335	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8670270427703788	4.888760767135432	3.123774429146887	2.2560811056057437	1.2487704795996644	2.1473139130813816	3.5251569946887282	1.9623904255709979	0.0	0.0	0.0
gb|c26686_NODE_26...region001|GC_DNA--Entryname=terpene--OS=26686_length_4006_cov_4_866869--SMASHregion=region001--NR=22--BG=12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.399849437041795	6.268151266640337	7.260219697010655	0.0	6.69886507788364	3.967730022512959	6.515965096708216	5.717818815741711	6.286678589806496	0.0	0.0	0.0
gb|c26689_NODE_26...region001|GC_DNA--Entryname=NRPS-like--OS=26689_length_4220_cov_4_585594--SMASHregion=region001--NR=94--BG=54	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.307380644196245	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.448259971464992	10.204805232355614	11.126568067405548	10.320667472400082	10.534040289026692	4.960844219314782	10.418935071817298	0.0	0.0	0.0	0.0
gb|c26737_NODE_26...region001|GC_DNA--Entryname=terpene--OS=26737_length_4231_cov_3_735153--SMASHregion=region001--NR=10--BG=6	0.0	1.4458607780515158	0.0	0.0	4.048829645834676	0.0	6.033563582433987	5.626778726435952	0.0	4.2477448751658455	7.089841422848231	0.0	6.6766759751419	4.413700744577708	0.0	4.595313643311733	2.4125086309347816	0.0	4.892382604404091	2.6963659570293093	5.120695758966475	3.392779800709031	0.0	1.8868827379975162	0.8878456632794853	0.0	2.2031868975177438	0.0	2.4384611143942374	0.911740208151856	1.027793580492092	1.516489920849016	0.0	0.0	0.0
gb|c26779_NODE_26...region001|GC_DNA--Entryname=terpene--OS=26779_length_4226_cov_10_431311--SMASHregion=region001--NR=6--BG=4	2.9701616820246532	1.6833170655790408	1.3656018761964257	5.105565448326898	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.842418756448924	4.643717992068913	1.7478285666248414	6.4733919463867435	0.0	3.486253144457853	5.125698344003935	3.6996821355722	4.889657561922889	0.0	0.0	0.0
gb|c26794_NODE_26...region001|GC_DNA--Entryname=terpene--OS=26794_length_4282_cov_2_677076--SMASHregion=region001--NR=2	0.0	0.0	0.0	0.0	3.292317064290611	0.0	2.6694418982260397	2.521008179339838	0.0	4.367000214247381	3.2938774334523817	0.0	1.2570905144586377	3.734639934476954	0.0	4.158157409212803	5.492758533752239	0.0	4.08772641808809	3.455118180345355	2.4062771238210434	4.53094468552489	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.714563274417247	0.0	0.0	0.0	0.0	0.0
gb|c26917_NODE_26...region001|GC_DNA--Entryname=LAP--OS=26917_length_4016_cov_22_380712--SMASHregion=region001--NR=6--BG=3	0.0	0.0	0.0	0.0	5.561556875370851	0.0	6.164857104878362	6.3423131391315115	0.0	7.565420502586797	8.213397982963981	0.0	5.641339650906557	5.876769063857693	0.0	9.31768688200759	9.80378099514684	0.0	8.328625655777747	5.8675904994906025	7.749723783105493	8.591325894603699	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gb|c27258_NODE_27...region001|GC_DNA--Entryname=terpene--OS=27258_length_4241_cov_17_447683--SMASHregion=region001--NR=14--BG=9	2.8203588294270894	3.145103684389347	3.0804950540580487	3.2435827379308635	1.8563786499589483	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.723717189403859	4.519138221685666	7.030082472193333	6.9061155495619655	5.061137182138682	6.647353912645795	6.754193817121634	7.4195128027027755	7.459560328405656	0.0	0.0	0.0
gb|c27405_NODE_27...region001|GC_DNA--Entryname=NRPS-like--OS=27405_length_4158_cov_3_694370--SMASHregion=region001--NR=4--BG=2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.47186859112647	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.252596508463911	6.630663696738384	8.895102239835047
gb|c27502_NODE_27...region001|GC_DNA--Entryname=terpene--OS=27502_length_4148_cov_3_182995--SMASHregion=region001--NR=5--BG=4	0.0	0.0	0.0	0.0	2.1484465436898375	0.0	4.735335076487864	4.416168736253007	0.0	2.4516596707003027	4.758557177192444	0.0	4.682997079399151	0.0	0.0	3.2283976665519343	3.2618837717326206	0.0	2.263642550491858	2.6884945821163035	3.468904347519728	3.096561863722452	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gb|c27546_NODE_27...region001|GC_DNA--Entryname=terpene--OS=27546_length_4154_cov_2_986094--SMASHregion=region001--NR=4--BG=2	0.0	0.0	0.0	0.0	5.828688065659897	0.0	4.5529869290909835	4.876820812909006	0.0	5.939037486639565	3.9787848383998607	0.0	3.3677490832860295	6.408434391061811	0.0	5.9088706568717875	6.543363215403053	0.0	6.173114707800933	6.262200584979518	5.468141347938617	6.186813040174348	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gb|c27622_NODE_27...region001|GC_DNA--Entryname=NRPS-like--OS=27622_length_4147_cov_5_278104--SMASHregion=region001--NR=14--BG=6	0.0	0.0	0.0	0.0	7.456362597072698	0.0	6.594697913146752	6.532119230081505	0.0	7.670901906571041	0.0	0.0	0.0	8.022004296454444	0.0	7.956692224618117	5.403882199319214	0.0	7.714571082081472	4.389845127367091	6.035885310393746	7.428979595078545	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gb|c27883_NODE_27...region001|GC_DNA--Entryname=bacteriocin--OS=27883_length_4111_cov_4_074704--SMASHregion=region001--NR=9--BG=5	0.0	0.0	0.0	0.0	1.415342836672243	0.0	3.7493765893376705	3.7630396500381864	0.0	0.0	4.486837818833052	0.0	3.5928259051522766	1.6680539669384182	0.0	3.7220452031519535	2.370792089979954	0.0	0.0	0.0	3.9701989226492738	3.0593362622894293	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gb|c27930_NODE_27...region001|GC_DNA--Entryname=terpene--OS=27930_length_4106_cov_4_343619--SMASHregion=region001--NR=14--BG=9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.157428918037712	2.6452510334530666	5.133146115133442	4.850547232479809	4.458957406648474	5.482700586820487	6.369913524411307	6.45424301187184	6.068991500903383	0.0	0.0	0.0
gb|c28046_NODE_28...region001|GC_DNA--Entryname=terpene--OS=28046_length_4171_cov_4_696064--SMASHregion=region001--NR=11--BG=6	0.0	0.0	0.0	0.0	4.896471635701632	0.0	6.21362423085686	6.993895136104929	0.0	3.64748085749469	6.90652958156922	0.0	6.765109790491449	5.471983327823747	0.0	4.939914841502368	3.8926216965778333	0.0	4.673450454527439	3.667598710806779	5.240598890533807	3.720061751647596	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7590237175840882	0.0	0.0	0.0
gb|c28067_NODE_28...region001|GC_DNA--Entryname=terpene--OS=28067_length_4169_cov_5_144142--SMASHregion=region001--NR=2	0.0	0.0	0.0	0.0	5.467288373055731	0.0	4.073228140674151	4.702490580458466	0.0	5.7075665345473094	4.650943717444762	0.0	4.531760759097163	5.152368070484911	0.0	5.389427538075021	4.948534325563583	0.0	5.332906698824444	5.293492760557708	5.59489783273634	4.65176057326699	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gb|c28260_NODE_28...region001|GC_DNA--Entryname=NRPS-like--OS=28260_length_4152_cov_4_697828--SMASHregion=region001--NR=14--BG=8	0.0	3.095691437684854	1.8839959589085022	2.343386159207288	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.3675066046644333	0.0	6.317489231202291	5.7312449685147415	5.366306103923992	5.8632027676419245	6.352651196299666	6.52292891663881	4.993966972385881	6.523004546315428	5.6981885154248655	0.0	0.0	0.0
gb|c28433_NODE_28...region001|GC_DNA--Entryname=terpene--OS=28433_length_4064_cov_8_578448--SMASHregion=region001--NR=6--BG=3	0.0	0.0	0.0	0.0	7.143136635927858	0.0	6.47832805871123	7.638790399864249	0.0	7.472868048041103	9.057705228016856	0.0	8.998907957468944	6.896635868498232	0.0	7.549410079854546	7.981359778260765	0.0	7.454587488936631	7.359867959734982	7.582075485007581	7.739521526207582	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gb|c28554_NODE_28...region001|GC_DNA--Entryname=bacteriocin--OS=28554_length_4069_cov_12_916293--SMASHregion=region001--NR=10--BG=8	3.268770805333453	3.6062712436222792	3.8023134129830747	4.651786487294696	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.847140882188344	0.0	0.0	0.0	0.0	0.0	2.0360032573601243	0.0	1.9024585492948392	0.0	0.0	4.515208503958878	6.833182836332201	4.5454551157153125	3.665130472950659	2.8662210321916133	2.4057009685488437	5.019042646020277	4.714660413521192	5.382613397397195	0.0	0.0	0.0
gb|c28605_NODE_28...region001|GC_DNA--Entryname=bacteriocin--OS=28605_length_4065_cov_9_907232--SMASHregion=region001--NR=6--BG=3	0.0	0.0	0.0	0.0	5.011117157110107	0.0	4.771539363619822	4.785756835941353	0.0	5.225043380055551	4.192919123515279	0.0	3.5747588767032417	4.622423220923267	0.0	4.647389619456305	3.7384330642774293	0.0	3.0504147947361533	2.992171032544668	3.6155791858765944	4.71848249014163	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gb|c28669_NODE_28...region001|GC_DNA--Entryname=NRPS-like--OS=28669_length_4060_cov_15_222722--SMASHregion=region001--NR=10--BG=6	7.978152922492645	7.320973099300482	7.854461267415566	8.734625723575197	0.0	0.0	2.280960182690225	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.938945427978041	8.611231712701038	10.217924700029684	8.814525427858046	9.75961351116621	9.559641345686398	6.961953876886706	9.813183063657258	9.619023180056352	0.0	0.0	0.0
gb|c28831_NODE_28...region001|GC_DNA--Entryname=arylpolyene--OS=28831_length_4032_cov_4_342218--SMASHregion=region001--NR=2	0.0	0.0	0.0	0.0	0.737518857127533	0.0	1.2771345113590837	1.954721486887779	0.0	1.8506056284553403	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6856201316938544	1.269844205074626	2.636975062235855	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.42379483270867446	0.0	0.0	0.0	0.0	0.0	0.0
gb|c28974_NODE_28...region001|GC_DNA--Entryname=T1PKS--OS=28974_length_4036_cov_12_957297--SMASHregion=region001--NR=15--BG=10	9.493075472964996	9.807650270745942	10.511278777096079	10.726189224829913	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.3787985860431324	0.0	2.8888733450335935	0.0	0.0	2.840212245534695	0.0	0.0	2.084781238252934	0.0	0.0	0.0
gb|c29359_NODE_29...region001|GC_DNA--Entryname=terpene--OS=29359_length_4005_cov_3_743291--SMASHregion=region001--NR=2	0.0	0.0	0.0	0.0	4.9649164951547755	0.0	4.580790340330218	4.758208366489411	0.0	5.13393902097934	2.5130611330644896	0.0	4.4467791995686765	3.731816392065402	0.0	4.721976012128817	3.5762504760325364	0.0	4.178709678393589	4.055678955966103	4.994389170750249	4.534172087246436	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gb|c29561_NODE_29...region001|GC_DNA--Entryname=terpene--OS=29561_length_4037_cov_3_959066--SMASHregion=region001--NR=4--BG=3	0.0	2.0907696398508073	0.6608595457787969	0.0	3.319489328710398	0.0	3.144001319144183	3.1570947266654	0.0	2.659103809087241	4.458503476598238	0.0	4.182998842856873	3.5444382397198684	0.0	1.5807793433157071	0.0	0.0	0.0	0.8980964730750401	1.3769202330323365	2.1995246975460176	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gb|gb10f_c00444_NODE_44...region001|GC_DNA--Entryname=T1PKS--OS=444_length_35558_cov_5_188547--SMASHregion=region001--NR=1	0.0	0.0	0.0	0.0	0.0	3.5591825802768056	0.0	0.0	2.0453332021953807	0.0	0.34242034254198916	3.0446531516903335	0.0	0.0	2.445462228957605	0.0	0.0	3.016281319726864	0.0	0.0	0.0	0.0	3.0444430607708743	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gb|gb10f_c00662_NODE_66...region001|GC_DNA--Entryname=betalactone--OS=662_length_28860_cov_6_652838--SMASHregion=region001--NR=1	0.0	0.0	0.0	0.0	0.0	5.2141521350978515	0.0	0.0	5.391248904487566	0.0	0.0	4.776225366063577	0.0	0.0	5.096320487893821	0.0	0.0	4.512524479399616	0.0	0.0	0.0	0.0	4.488425967797554	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gb|gb10f_c01747_NODE_17...region001|GC_DNA--Entryname=other--OS=1747_length_15776_cov_4_652694--SMASHregion=region001--NR=1	0.0	0.0	0.0	0.0	0.0	2.6502545099849155	0.0	0.0	2.624978882230242	0.0	0.0	1.8395934103344667	0.0	0.0	1.885435212011666	0.0	0.0	1.7048369852645635	0.0	0.0	0.0	0.0	1.908134697513334	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gb|gb10f_c03660_NODE_36...region001|GC_DNA--Entryname=other--OS=3660_length_9664_cov_12_722656--SMASHregion=region001--NR=1	0.0	0.0	0.0	0.0	0.6386066225235366	6.3932700216035165	0.0	0.0	6.0344942515937205	0.0	0.0	5.665545313786831	0.692383111274584	0.0	5.57857651043674	0.0	0.0	5.958364278234758	0.0	0.0	0.0	0.0	5.989791445054421	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gb|gb10f_c04357_NODE_43...region001|GC_DNA--Entryname=terpene--OS=4357_length_8648_cov_12_469568--SMASHregion=region001--NR=1	0.0	0.0	0.0	0.0	0.0	5.187084747411349	0.0	0.0	4.503779184705255	0.0	0.0	4.5118162006450415	0.0	0.0	3.8486347140075816	0.0	0.0	4.456589839541633	0.0	0.0	0.0	0.0	4.309945489846268	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gb|gb10f_c04795_NODE_47...region001|GC_DNA--Entryname=phosphonate--OS=4795_length_8149_cov_5_293921--SMASHregion=region001--NR=1	0.0	0.0	0.0	0.0	0.0	4.719148116692266	0.0	0.0	5.066986285411501	0.0	0.0	4.819382313208359	0.0	0.0	4.319743151152194	0.0	0.0	5.110290863029457	0.0	0.0	0.0	0.0	4.508720318501684	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gb|gb10f_c06030_NODE_60...region001|GC_DNA--Entryname=bacteriocin--OS=6030_length_7101_cov_4_416690--SMASHregion=region001--NR=1	0.0	0.0	0.0	0.0	0.0	3.7722511258464553	0.0	0.0	2.9800113549545113	0.0	0.0	2.8581318339735966	0.0	0.0	2.8045862176903467	0.0	0.0	2.589948859449596	0.0	0.0	0.0	0.0	3.02435652260851	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gb|gb10f_c06237_NODE_62...region001|GC_DNA--Entryname=terpene--OS=6237_length_6967_cov_6_654948--SMASHregion=region001--NR=1	0.0	0.0	0.0	0.0	0.0	6.328303317892832	0.0	0.0	5.730180888619286	0.0	0.0	5.839884261200007	0.0	0.0	5.1225411350942025	0.0	0.0	6.438217282818696	0.0	0.0	0.0	0.0	5.52980135144682	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gb|gb10f_c07481_NODE_74...region001|GC_DNA--Entryname=butyrolactone--OS=7481_length_6240_cov_3_456589--SMASHregion=region001--NR=1	0.0	0.0	0.0	0.0	0.0	3.904068562984248	0.0	0.0	2.9434194903754447	0.0	0.0	3.185124205260635	0.0	0.0	2.568966803196441	0.0	0.0	3.4976665811337755	0.0	0.0	0.0	0.0	2.6510348722919987	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gb|gb10f_c08055_NODE_80...region001|GC_DNA--Entryname=ladderane--OS=8055_length_5979_cov_3_928258--SMASHregion=region001--NR=1	0.0	0.0	0.0	0.0	0.0	4.931808845374569	0.0	0.0	3.9373456485234812	0.0	0.0	4.145958583997726	0.0	0.0	3.2330795094799796	0.0	0.0	2.9921850421046674	0.0	0.0	0.0	0.0	3.3335309228077534	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gb|gb10f_c10713_NODE_10...region001|GC_DNA--Entryname=terpene--OS=10713_length_5086_cov_12_413635--SMASHregion=region001--NR=21--BG=11	0.0	0.0	0.0	0.0	5.984250530659206	0.0	3.8672743909832636	4.152615436444304	0.0	5.015360869485577	0.0	0.0	0.0	6.038699339628368	0.0	5.464685860614234	4.8752327925323655	0.0	5.763207805388745	5.423867731869881	5.410758237770431	5.911463066023226	0.0	0.7966973506608535	0.0	0.0	0.0	0.0	0.0	2.4150921529061375	2.13934450282147	0.0	0.0	0.0	0.0
gb|gb10f_c12886_NODE_12...region001|GC_DNA--Entryname=T3PKS--OS=12886_length_4602_cov_3_760501--SMASHregion=region001--NR=1	0.0	0.0	0.0	0.0	0.0	4.718617802840406	0.0	0.0	2.8483184880053325	0.0	0.0	3.0415594376092203	0.0	0.0	2.594214949413422	0.0	0.0	3.98629786309313	0.0	0.0	0.0	0.0	4.254750292030581	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gb|gb10f_c13051_NODE_13...region001|GC_DNA--Entryname=bacteriocin--OS=13051_length_4575_cov_3_115929--SMASHregion=region001--NR=1	0.0	0.0	0.0	0.0	0.0	5.077196928197973	0.0	0.0	3.7523642608472354	0.0	0.0	4.2924499537414444	0.0	0.0	3.239891771248242	0.0	0.0	3.8061348189036064	0.0	0.0	0.0	0.0	3.685659521359507	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gb|gb10f_c13397_NODE_13...region001|GC_DNA--Entryname=T3PKS--OS=13397_length_4511_cov_6_928411--SMASHregion=region001--NR=1	0.0	0.0	0.0	0.0	0.0	6.850963853817536	0.0	0.0	7.649207720234915	0.0	0.0	7.23107327209663	0.0	0.0	7.270068181862536	0.0	0.0	6.49047285880211	0.0	0.0	0.0	0.0	7.006524630684974	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gb|gb10f_c13591_NODE_13...region001|GC_DNA--Entryname=NRPS-like--OS=13591_length_4475_cov_2_722172--SMASHregion=region001--NR=1	0.0	0.0	0.0	0.0	0.0	6.346572516145431	0.0	0.0	5.540843396257234	0.0	0.0	4.642149044173239	0.0	0.0	5.961521058154744	0.0	0.0	5.486029900243631	0.0	0.0	0.0	0.0	4.61214831379448	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gb|gb10f_c14896_NODE_14...region001|GC_DNA--Entryname=NRPS--OS=14896_length_4264_cov_7_662153--SMASHregion=region001--NR=1	0.0	0.0	0.0	0.0	0.0	8.087632211297821	0.0	0.0	8.261975768342197	0.0	0.0	8.242598076702688	0.0	0.0	8.334267159175132	0.0	0.0	8.36273453708578	0.0	0.0	0.0	0.0	7.386972507884583	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gb|gb10f_c15384_NODE_15...region001|GC_DNA--Entryname=NRPS--OS=15384_length_4191_cov_2_602515--SMASHregion=region001--NR=1	0.0	0.0	0.0	0.0	0.0	4.848682394295626	0.0	0.0	4.819623158492868	0.0	0.0	4.684380882824655	0.0	0.0	5.44020686491905	0.0	0.0	3.6255701750695275	0.0	0.0	0.0	0.0	3.268519746895535	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gb|gb1f_c00111_NODE_11...region001|GC_DNA--Entryname=NAGGN--OS=111_length_51228_cov_5_083872--SMASHregion=region001--NR=1	0.0	0.0	0.0	0.0	0.0	3.5148112298555096	0.0	0.0	6.377887752385463	0.0	0.0	0.0	0.0	0.0	3.064740404507274	0.0	0.0	4.759886426509304	0.0	0.0	0.0	0.48851961168731967	3.735692999236213	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.6885308087662025
gb|gb1f_c00145_NODE_14...region001|GC_DNA--Entryname=NRPS:T1PKS--OS=145_length_45866_cov_5_036389--SMASHregion=region001--NR=1	0.0	0.0	0.0	0.0	0.0	2.677757772120438	0.0	0.0	6.307515520965136	0.0	0.27770467062396936	2.1691323827826854	0.0	0.0	3.2650679776332634	0.0	0.0	5.31209525869444	0.0	0.0	0.0	0.0	3.6980973116390348	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8438015708991293	5.218529741894705
gb|gb1f_c00271_NODE_27...region001|GC_DNA--Entryname=NRPS:T1PKS--OS=271_length_36254_cov_4_534711--SMASHregion=region001--NR=2--BG=2	0.0	0.0	0.0	0.0	0.0	5.661355879989786	0.0	0.0	5.420053205397839	0.0	0.4685555337355292	5.205699121553287	0.0	0.0	4.94142812401483	0.0	0.0	4.925194436871237	0.0	0.0	0.0	0.0	5.036484416014338	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gb|gb1f_c00721_NODE_72...region001|GC_DNA--Entryname=terpene--OS=721_length_21357_cov_4_346259--SMASHregion=region001--NR=1	0.0	0.0	0.0	0.0	0.0	2.1967160804083044	0.0	0.0	2.2058760524936716	0.0	0.0	2.316383836046753	0.0	0.0	2.2233797843877436	0.0	0.0	2.558340072695442	0.0	0.0	0.0	0.0	1.9067941052601822	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gb|gb1f_c00934_NODE_93...region001|GC_DNA--Entryname=resorcinol:arylpolyene--OS=934_length_18760_cov_5_051109--SMASHregion=region001--NR=1	0.0	0.0	0.0	0.0	0.0	2.5343977564539983	0.205368480859657	0.20733492532490616	5.453320898554713	0.0	0.0	0.6703928700868533	0.0	0.0	1.5129971912750793	0.0	0.0	4.1908088320646515	0.0	0.0	0.35669781508094384	0.0	2.3367906610789637	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9316754831323961	0.0	4.99079170778329
gb|gb1f_c01109_NODE_11...region001|GC_DNA--Entryname=resorcinol--OS=1109_length_17097_cov_5_014963--SMASHregion=region001--NR=1	0.0	0.0	0.0	0.0	0.0	0.4746690271916134	0.0	0.0	4.310273757795991	0.0	0.0	0.0	0.0	0.0	0.5381212883931528	0.0	0.0	3.022332792031064	0.0	0.0	0.0	0.0	1.986929361955971	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.344094987427498
